,OpCode,Family,Genus,Species,Treatment,Precision..mm.,Activity,Fish.ID,School.Individual,Length..mm.,Length..m.,Time,Speed,Length.FID,Measurements
1470,LIZARD3_CAM3_RIG2,Lutjanidae,Lutjanus,fulviflamma,Pipe,5.662,flight,Pipe 1a,School,382.044,0.382044,NA,NA,DFF.FID,382.044
1471,LIZARD3_CAM3_RIG2,Lutjanidae,Lutjanus,fulviflamma,Pipe,6.672,flight,Pipe 1b,School,788.737,0.788737,NA,NA,FID,788.737
1472,LIZARD3_CAM3_RIG2,Lutjanidae,Lutjanus,fulviflamma,Pipe,6.763,flight,Pipe 1b,School,273.989,0.273989,NA,NA,DFF.FID,273.989
1473,LIZARD3_CAM3_RIG2,Lutjanidae,Lutjanus,fulviflamma,Pipe,3.245,flight,Pipe 1b,School,181.571,0.181571,NA,NA,DFS.FID,181.571
1474,LIZARD3_CAM3_RIG2,Lutjanidae,Lutjanus,fulviflamma,Pipe,3.187,flight,Pipe 1a,School,201.722,0.201722,NA,NA,Length,201.722
1475,LIZARD3_CAM3_RIG2,Lutjanidae,Lutjanus,fulviflamma,Pipe,3.677,flight,Pipe 1b,School,203.924,0.203924,NA,NA,Length,203.924
1476,LIZARD3_CAM3_RIG2,Lutjanidae,Lutjanus,fulviflamma,Turtle,2.627,no response,Turtle 1a,School,91.867,0.091867,NA,NA,DFS.prior.2,91.867
1477,LIZARD3_CAM3_RIG2,Lutjanidae,Lutjanus,fulviflamma,Turtle,7.713,no response,Turtle 1a,School,204.022,0.204022,NA,NA,DFF.prior.2,204.022
1478,LIZARD3_CAM3_RIG2,Lutjanidae,Lutjanus,fulviflamma,Turtle,4.142,no response,Turtle 1b,School,444.791,0.444791,NA,NA,DFS.prior.1,444.791
1479,LIZARD3_CAM3_RIG2,Lutjanidae,Lutjanus,fulviflamma,Turtle,6.457,no response,Turtle 1b,School,275.545,0.275545,NA,NA,DFS.prior.2,275.545
1480,LIZARD3_CAM3_RIG2,Lutjanidae,Lutjanus,fulviflamma,Turtle,8.657,no response,Turtle 1c,School,99.915,0.099915,NA,NA,DFF.prior.2,99.915
1481,LIZARD3_CAM3_RIG2,Lutjanidae,Lutjanus,fulviflamma,Turtle,5.658,no response,Turtle 1c,School,126.701,0.126701,NA,NA,DFS.prior.2,126.701
1482,LIZARD3_CAM3_RIG2,Lutjanidae,Lutjanus,fulviflamma,Turtle,6.571,no response,Turtle 1a,School,260.397,0.260397,NA,NA,DFF.prior.3,260.397
1483,LIZARD3_CAM3_RIG2,Lutjanidae,Lutjanus,fulviflamma,Turtle,3.547,no response,Turtle 1a,School,130.239,0.130239,NA,NA,DFS.prior.3,130.239
1484,LIZARD3_CAM3_RIG2,Lutjanidae,Lutjanus,fulviflamma,Turtle,9.719,no response,Turtle 1b,School,550.673,0.550673,NA,NA,DFF.prior.3,550.673
1485,LIZARD3_CAM3_RIG2,Lutjanidae,Lutjanus,fulviflamma,Turtle,3.494,no response,Turtle 1b,School,275.856,0.275856,NA,NA,DFS.prior.3,275.856
1486,LIZARD3_CAM3_RIG2,Lutjanidae,Lutjanus,fulviflamma,Turtle,4.598,no response,Turtle 1c,School,77.716,0.077716,NA,NA,DFF.prior.3,77.716
1487,LIZARD3_CAM3_RIG2,Lutjanidae,Lutjanus,fulviflamma,Turtle,2.955,no response,Turtle 1c,School,112.542,0.112542,NA,NA,DFS.prior.3,112.542
1488,LIZARD3_CAM3_RIG2,Lutjanidae,Lutjanus,fulviflamma,Turtle,8.563,no response,Turtle 1c,School,176.943,0.176943,NA,NA,Length,176.943
1489,LIZARD3_CAM3_RIG2,Lutjanidae,Lutjanus,fulviflamma,Turtle,6.822,no response,Turtle 1a,School,1186.2,1.1862,NA,NA,FID,1186.2
1490,LIZARD3_CAM3_RIG2,Lutjanidae,Lutjanus,fulviflamma,Turtle,6.009,no response,Turtle 1b,School,1053.9,1.0539,NA,NA,FID,1053.9
1491,LIZARD3_CAM3_RIG2,Lutjanidae,Lutjanus,fulviflamma,Turtle,5.615,no response,Turtle 1a,School,59.929,0.059929,NA,NA,DFF.FID,59.929
1492,LIZARD3_CAM3_RIG2,Lutjanidae,Lutjanus,fulviflamma,Turtle,4.4,no response,Turtle 1a,School,89.843,0.089843,NA,NA,DFS.FID,89.843
1493,LIZARD3_CAM3_RIG2,Lutjanidae,Lutjanus,fulviflamma,Turtle,7.186,no response,Turtle 1b,School,186.971,0.186971,NA,NA,DFS.FID,186.971
1494,LIZARD3_CAM3_RIG2,Lutjanidae,Lutjanus,fulviflamma,Turtle,9.147,no response,Turtle 1b,School,115.275,0.115275,NA,NA,DFF.FID,115.275
1495,LIZARD3_CAM3_RIG2,Lutjanidae,Lutjanus,fulviflamma,Turtle,6.83,no response,Turtle 1c,School,1245.404,1.245404,NA,NA,FID,1245.404
1496,LIZARD3_CAM3_RIG2,Lutjanidae,Lutjanus,fulviflamma,Turtle,7.383,no response,Turtle 1c,School,115.176,0.115176,NA,NA,DFF.FID,115.176
1497,LIZARD3_CAM3_RIG2,Lutjanidae,Lutjanus,fulviflamma,Turtle,4.341,no response,Turtle 1c,School,241.412,0.241412,NA,NA,DFS.FID,241.412
1498,LIZARD3_CAM3_RIG2,Lutjanidae,Lutjanus,fulviflamma,Turtle,7.735,no response,Turtle 1a,School,171.029,0.171029,NA,NA,Length,171.029
1499,LIZARD3_CAM3_RIG2,Lutjanidae,Lutjanus,fulviflamma,Turtle,3.751,no response,Turtle 1b,School,202.626,0.202626,NA,NA,Length,202.626
1500,LIZARD3_CAM3_RIG2,Lutjanidae,Lutjanus,fulviflamma,Perspex,7.599,no response,Perspex 1b,School,189.507,0.189507,NA,NA,Length,189.507
1501,LIZARD3_CAM3_RIG2,Lutjanidae,Lutjanus,fulviflamma,Perspex,4.11,no response,Perspex 1c,School,104.846,0.104846,NA,NA,DFS.prior.2,104.846
1502,LIZARD3_CAM3_RIG2,Lutjanidae,Lutjanus,fulviflamma,Perspex,6.956,no response,Perspex 1c,School,150.592,0.150592,NA,NA,DFF.prior.2,150.592
1503,LIZARD3_CAM3_RIG2,Lutjanidae,Lutjanus,fulviflamma,Perspex,5.868,no response,Perspex 1b,School,161.793,0.161793,NA,NA,DFS.prior.2,161.793
1504,LIZARD3_CAM3_RIG2,Lutjanidae,Lutjanus,fulviflamma,Perspex,2.196,no response,Perspex 1b,School,30.789,0.030789,NA,NA,DFF.prior.2,30.789
1505,LIZARD3_CAM3_RIG2,Lutjanidae,Lutjanus,fulviflamma,Perspex,3.67,no response,Perspex 1a,School,98.055,0.098055,NA,NA,DFS.prior.2,98.055
1506,LIZARD3_CAM3_RIG2,Lutjanidae,Lutjanus,fulviflamma,Perspex,4.812,no response,Perspex 1a,School,54.69,0.05469,NA,NA,DFF.prior.2,54.69
1507,LIZARD3_CAM3_RIG2,Lutjanidae,Lutjanus,fulviflamma,Perspex,2.061,no response,Perspex 1a,School,107.925,0.107925,NA,NA,DFS.prior.3,107.925
1508,LIZARD3_CAM3_RIG2,Lutjanidae,Lutjanus,fulviflamma,Perspex,4.247,no response,Perspex 1a,School,46.218,0.046218,NA,NA,DFF.prior.3,46.218
1509,LIZARD3_CAM3_RIG2,Lutjanidae,Lutjanus,fulviflamma,Perspex,4.666,no response,Perspex 1b,School,129.309,0.129309,NA,NA,DFS.prior.3,129.309
1510,LIZARD3_CAM3_RIG2,Lutjanidae,Lutjanus,fulviflamma,Perspex,4.078,no response,Perspex 1b,School,51.048,0.051048,NA,NA,DFF.prior.3,51.048
1511,LIZARD3_CAM3_RIG2,Lutjanidae,Lutjanus,fulviflamma,Perspex,4.776,no response,Perspex 1c,School,70.692,0.070692,NA,NA,DFS.prior.3,70.692
1512,LIZARD3_CAM3_RIG2,Lutjanidae,Lutjanus,fulviflamma,Perspex,4.801,no response,Perspex 1c,School,69.742,0.069742,NA,NA,DFF.prior.3,69.742
1513,LIZARD3_CAM3_RIG2,Lutjanidae,Lutjanus,fulviflamma,Perspex,7.639,no response,Perspex 1a,School,186.235,0.186235,NA,NA,Length,186.235
1514,LIZARD3_CAM3_RIG2,Lutjanidae,Lutjanus,fulviflamma,Perspex,3.899,no response,Perspex 1a,School,1464.222,1.464222,NA,NA,FID,1464.222
1515,LIZARD3_CAM3_RIG2,Lutjanidae,Lutjanus,fulviflamma,Perspex,3.861,no response,Perspex 1b,School,1469.987,1.469987,NA,NA,FID,1469.987
1516,LIZARD3_CAM3_RIG2,Lutjanidae,Lutjanus,fulviflamma,Perspex,3.919,no response,Perspex 1c,School,1507.746,1.507746,NA,NA,FID,1507.746
1517,LIZARD3_CAM3_RIG2,Lutjanidae,Lutjanus,fulviflamma,Perspex,6.684,no response,Perspex 1c,School,197.037,0.197037,NA,NA,Length,197.037
1518,LIZARD3_CAM3_RIG2,Lutjanidae,Lutjanus,fulviflamma,Perspex,3.153,no response,Perspex 1a,School,125.569,0.125569,NA,NA,DFS.FID,125.569
1519,LIZARD3_CAM3_RIG2,Lutjanidae,Lutjanus,fulviflamma,Perspex,3.526,no response,Perspex 1b,School,81.835,0.081835,NA,NA,DFS.FID,81.835
1520,LIZARD3_CAM3_RIG2,Lutjanidae,Lutjanus,fulviflamma,Perspex,5.324,no response,Perspex 1c,School,90.228,0.090228,NA,NA,DFS.FID,90.228
1521,LIZARD3_CAM3_RIG2,Lutjanidae,Lutjanus,fulviflamma,Perspex,2.276,no response,Perspex 1a,School,46.409,0.046409,NA,NA,DFF.FID,46.409
1522,LIZARD3_CAM3_RIG2,Lutjanidae,Lutjanus,fulviflamma,Perspex,4.29,no response,Perspex 1b,School,44.304,0.044304,NA,NA,DFF.FID,44.304
1523,LIZARD3_CAM3_RIG2,Lutjanidae,Lutjanus,fulviflamma,Perspex,3.685,no response,Perspex 1c,School,46.045,0.046045,NA,NA,DFF.FID,46.045
1524,LIZARD3_CAM3_RIG2,Haemulidae,Plectorhinchus,chrysotaenia,Shark,10.279,hide,Shark 1,Individual,271.971,0.271971,NA,NA,Length,271.971
1525,LIZARD3_CAM3_RIG2,Haemulidae,Plectorhinchus,sp,Shark,12.351,no response,Shark 2,Individual,307.64,0.30764,NA,NA,Length,307.64
1526,LIZARD3_CAM3_RIG2,Haemulidae,Plectorhinchus,chrysotaenia,Shark,5.67,hide,Shark 1,Individual,129.236,0.129236,NA,NA,DFS.prior.2,129.236
1527,LIZARD3_CAM3_RIG2,Haemulidae,Plectorhinchus,chrysotaenia,Shark,4.866,hide,Shark 1,Individual,135.459,0.135459,NA,NA,DFS.prior.3,135.459
1528,LIZARD3_CAM3_RIG2,Haemulidae,Plectorhinchus,chrysotaenia,Shark,4.035,hide,Shark 1,Individual,1178.849,1.178849,NA,NA,FID,1178.849
1529,LIZARD3_CAM3_RIG2,Haemulidae,Plectorhinchus,chrysotaenia,Shark,3.138,hide,Shark 1,Individual,143.23,0.14323,NA,NA,DFS.FID,143.23
1530,LIZARD3_CAM3_RIG2,Haemulidae,Plectorhinchus,albovittatus,Shark,6.444,no response,Shark 2,Individual,1119.024,1.119024,NA,NA,FID,1119.024
1531,LIZARD3_CAM3_RIG2,Haemulidae,Plectorhinchus,lineatus,Diver,8.623,flight,Diver 1,Individual,112.603,0.112603,NA,NA,DFS.prior.2,112.603
1532,LIZARD3_CAM3_RIG2,Lutjanidae,Lutjanus,fulviflamma,Diver,8.156,flight,Diver 2,Individual,215.28,0.21528,NA,NA,DFS.prior.2,215.28
1533,LIZARD3_CAM3_RIG2,Lutjanidae,Lutjanus,fulviflamma,Diver,2.417,flight,Diver 3,Individual,195.909,0.195909,NA,NA,DFS.prior.2,195.909
1534,LIZARD3_CAM3_RIG2,Haemulidae,Plectorhinchus,lineatus,Diver,9.748,flight,Diver 1,Individual,119.492,0.119492,NA,NA,DFS.prior.3,119.492
1535,LIZARD3_CAM3_RIG2,Lutjanidae,Lutjanus,fulviflamma,Diver,3.33,flight,Diver 3,Individual,192.578,0.192578,NA,NA,DFS.prior.3,192.578
1536,LIZARD3_CAM3_RIG2,Lutjanidae,Lutjanus,fulviflamma,Diver,7.743,flight,Diver 2,Individual,284.869,0.284869,NA,NA,DFS.prior.3,284.869
1537,LIZARD3_CAM3_RIG2,Haemulidae,Plectorhinchus,lineatus,Diver,5.103,flight,Diver 1,Individual,1722.716,1.722716,NA,NA,FID,1722.716
1538,LIZARD3_CAM3_RIG2,Haemulidae,Plectorhinchus,lineatus,Diver,6.473,flight,Diver 1,Individual,81.32,0.08132,NA,NA,DFS.FID,81.32
1539,LIZARD3_CAM3_RIG2,Lutjanidae,Lutjanus,fulviflamma,Diver,5.84,flight,Diver 2,Individual,1547.185,1.547185,NA,NA,FID,1547.185
1540,LIZARD3_CAM3_RIG2,Lutjanidae,Lutjanus,fulviflamma,Diver,12.147,flight,Diver 2,Individual,457.41,0.45741,NA,NA,DFS.FID,457.41
1541,LIZARD3_CAM3_RIG2,Lutjanidae,Lutjanus,fulviflamma,Diver,7.993,flight,Diver 3,Individual,1202.818,1.202818,NA,NA,FID,1202.818
1542,LIZARD3_CAM3_RIG2,Lutjanidae,Lutjanus,fulviflamma,Diver,5.539,flight,Diver 3,Individual,156.544,0.156544,NA,NA,DFS.FID,156.544
1543,LIZARD3_CAM5_RIG3,Lutjanidae,Lutjanus,fulviflamma,Diver,1.859,flight,Diver 1c,School,51.966,0.051966,NA,NA,DFF.prior.1,51.966
1544,LIZARD3_CAM5_RIG3,Lutjanidae,Lutjanus,fulviflamma,Diver,2.178,flight,Diver 1b,School,51.603,0.051603,NA,NA,DFF.prior.1,51.603
1545,LIZARD3_CAM5_RIG3,Lutjanidae,Lutjanus,fulviflamma,Diver,1.771,flight,Diver 1a,School,33.077,0.033077,NA,NA,DFF.prior.1,33.077
1546,LIZARD3_CAM5_RIG3,Lutjanidae,Lutjanus,fulviflamma,Diver,3.376,flight,Diver 1c,School,319.821,0.319821,NA,NA,DFS.prior.2,319.821
1547,LIZARD3_CAM5_RIG3,Lutjanidae,Lutjanus,fulviflamma,Diver,4.487,flight,Diver 1b,School,444.525,0.444525,NA,NA,DFS.prior.2,444.525
1548,LIZARD3_CAM5_RIG3,Lutjanidae,Lutjanus,fulviflamma,Diver,3.359,flight,Diver 1a,School,427.935,0.427935,NA,NA,DFS.prior.2,427.935
1549,LIZARD3_CAM5_RIG3,Lutjanidae,Lutjanus,fulviflamma,Diver,7.056,flight,Diver 1c,School,227.424,0.227424,NA,NA,DFF.prior.2,227.424
1550,LIZARD3_CAM5_RIG3,Lutjanidae,Lutjanus,fulviflamma,Diver,6.182,flight,Diver 1a,School,142.697,0.142697,NA,NA,DFF.prior.2,142.697
1551,LIZARD3_CAM5_RIG3,Lutjanidae,Lutjanus,fulviflamma,Diver,8.248,flight,Diver 1b,School,106.632,0.106632,NA,NA,DFF.prior.2,106.632
1552,LIZARD3_CAM5_RIG3,Lutjanidae,Lutjanus,fulviflamma,Diver,3.797,flight,Diver 1a,School,526.003,0.526003,NA,NA,DFS.prior.3,526.003
1553,LIZARD3_CAM5_RIG3,Lutjanidae,Lutjanus,fulviflamma,Diver,3.984,flight,Diver 1b,School,324.44,0.32444,NA,NA,DFS.prior.3,324.44
1554,LIZARD3_CAM5_RIG3,Lutjanidae,Lutjanus,fulviflamma,Diver,4.576,flight,Diver 1c,School,311.073,0.311073,NA,NA,DFS.prior.3,311.073
1555,LIZARD3_CAM5_RIG3,Lutjanidae,Lutjanus,fulviflamma,Diver,5.568,flight,Diver 1a,School,67.076,0.067076,NA,NA,DFF.prior.3,67.076
1556,LIZARD3_CAM5_RIG3,Lutjanidae,Lutjanus,fulviflamma,Diver,7.122,flight,Diver 1b,School,152.818,0.152818,NA,NA,DFF.prior.3,152.818
1557,LIZARD3_CAM5_RIG3,Lutjanidae,Lutjanus,fulviflamma,Diver,5.75,flight,Diver 1c,School,278.378,0.278378,NA,NA,DFF.prior.3,278.378
1558,LIZARD3_CAM5_RIG3,Lutjanidae,Lutjanus,fulviflamma,Diver,3.258,flight,Diver 1a,School,166.39,0.16639,NA,NA,Length,166.39
1559,LIZARD3_CAM5_RIG3,Lutjanidae,Lutjanus,fulviflamma,Diver,2.336,flight,Diver 1b,School,152.592,0.152592,NA,NA,Length,152.592
1560,LIZARD3_CAM5_RIG3,Lutjanidae,Lutjanus,fulviflamma,Diver,1.774,flight,Diver 1c,School,152.379,0.152379,NA,NA,Length,152.379
1561,LIZARD3_CAM5_RIG3,Lutjanidae,Lutjanus,fulviflamma,Diver,4.419,flight,Diver 1c,School,1247.625,1.247625,NA,NA,FID,1247.625
1562,LIZARD3_CAM5_RIG3,Lutjanidae,Lutjanus,fulviflamma,Diver,3.317,flight,Diver 1a,School,1366.707,1.366707,NA,NA,FID,1366.707
1563,LIZARD3_CAM5_RIG3,Lutjanidae,Lutjanus,fulviflamma,Diver,3.86,flight,Diver 1b,School,1413.163,1.413163,NA,NA,FID,1413.163
1564,LIZARD3_CAM5_RIG3,Lutjanidae,Lutjanus,fulviflamma,Diver,4.953,flight,Diver 1c,School,278.076,0.278076,NA,NA,DFS.FID,278.076
1565,LIZARD3_CAM5_RIG3,Lutjanidae,Lutjanus,fulviflamma,Diver,2.748,flight,Diver 1b,School,205.264,0.205264,NA,NA,DFS.FID,205.264
1566,LIZARD3_CAM5_RIG3,Lutjanidae,Lutjanus,fulviflamma,Diver,2.439,flight,Diver 1a,School,340.961,0.340961,NA,NA,DFS.FID,340.961
1567,LIZARD3_CAM5_RIG3,Lutjanidae,Lutjanus,fulviflamma,Diver,4.706,flight,Diver 1c,School,134.163,0.134163,NA,NA,DFF.FID,134.163
1568,LIZARD3_CAM5_RIG3,Lutjanidae,Lutjanus,fulviflamma,Diver,5.009,flight,Diver 1b,School,139.22,0.13922,NA,NA,DFF.FID,139.22
1569,LIZARD3_CAM5_RIG3,Lutjanidae,Lutjanus,fulviflamma,Diver,5.889,flight,Diver 1a,School,219.25,0.21925,NA,NA,DFF.FID,219.25
1570,LIZARD3_CAM5_RIG3,Lutjanidae,Lutjanus,fulviflamma,Diver,5.442,flight,Diver 1b,School,284.674,0.284674,NA,NA,DFF.post.FID,284.674
1571,LIZARD3_CAM5_RIG3,Lutjanidae,Lutjanus,fulviflamma,Diver,6.965,flight,Diver 1c,School,150.444,0.150444,NA,NA,DFF.post.FID,150.444
1572,LIZARD3_CAM5_RIG3,Lutjanidae,Lutjanus,fulviflamma,Diver,6.873,flight,Diver 1a,School,183.625,0.183625,NA,NA,DFF.post.FID,183.625
1573,LIZARD3_CAM5_RIG3,Haemulidae,Plectorhinchus,chrysotaenia,Diver,2.897,hide,Turtle 2,Individual,258.726,0.258726,NA,NA,Length,258.726
1574,LIZARD3_CAM5_RIG3,Haemulidae,Plectorhinchus,lineatus,Diver,3.559,flight,Turtle 1,Individual,323.448,0.323448,NA,NA,Length,323.448
1575,LIZARD3_CAM5_RIG3,Haemulidae,Plectorhinchus,lineatus,Turtle,2.841,flight,Turtle 1,Individual,106.245,0.106245,NA,NA,DFS.prior.2,106.245
1576,LIZARD3_CAM5_RIG3,Haemulidae,Plectorhinchus,lineatus,Turtle,4.764,flight,Turtle 1,Individual,119.777,0.119777,NA,NA,DFS.prior.3,119.777
1577,LIZARD3_CAM5_RIG3,Haemulidae,Plectorhinchus,lineatus,Turtle,4.147,flight,Turtle 1,Individual,1217.788,1.217788,NA,NA,FID,1217.788
1578,LIZARD3_CAM5_RIG3,Haemulidae,Plectorhinchus,lineatus,Turtle,2.631,flight,Turtle 1,Individual,86.46,0.08646,NA,NA,DFS.FID,86.46
1579,LIZARD3_CAM5_RIG3,Haemulidae,Plectorhinchus,chrysotaenia,Turtle,3.862,hide,Turtle 2,Individual,173.844,0.173844,NA,NA,DFS.prior.2,173.844
1580,LIZARD3_CAM5_RIG3,Haemulidae,Plectorhinchus,chrysotaenia,Turtle,2.313,hide,Turtle 2,Individual,157.372,0.157372,NA,NA,DFS.prior.3,157.372
1581,LIZARD3_CAM5_RIG3,Haemulidae,Plectorhinchus,chrysotaenia,Turtle,5.872,hide,Turtle 2,Individual,650.477,0.650477,NA,NA,FID,650.477
1582,LIZARD3_CAM5_RIG3,Haemulidae,Plectorhinchus,chrysotaenia,Turtle,3.166,hide,Turtle 2,Individual,145.165,0.145165,NA,NA,DFS.FID,145.165
1583,LIZARD3_CAM5_RIG3,Haemulidae,Plectorhinchus,lineatus,Shark,3.195,flight,Shark 1,Individual,42.758,0.042758,NA,NA,DFS.prior.2,42.758
1584,LIZARD3_CAM5_RIG3,Haemulidae,Plectorhinchus,lineatus,Shark,4.708,flight,Shark 1,Individual,47.2,0.0472,NA,NA,DFS.prior.3,47.2
1585,LIZARD3_CAM5_RIG3,Haemulidae,Plectorhinchus,lineatus,Shark,4.815,flight,Shark 1,Individual,1185.486,1.185486,NA,NA,FID,1185.486
1586,LIZARD3_CAM5_RIG3,Haemulidae,Plectorhinchus,lineatus,Shark,2.56,flight,Shark 1,Individual,274.712,0.274712,NA,NA,Length,274.712
1587,LIZARD3_CAM5_RIG3,Haemulidae,Plectorhinchus,lineatus,Shark,3.918,flight,Shark 1,Individual,52.247,0.052247,NA,NA,DFS.FID,52.247
1588,LIZARD3_CAM6_RIG2,Haemulidae,Plectorhinchus,lineatus,Turtle,6.306,hide,Turtle 1,Individual,320.197,0.320197,NA,NA,Length,320.197
1589,LIZARD3_CAM6_RIG2,Haemulidae,Plectorhinchus,chrysotaenia,Turtle,9.555,hide,Turtle 2,Individual,243.689,0.243689,NA,NA,Length,243.689
1590,LIZARD3_CAM6_RIG2,Haemulidae,Plectorhinchus,lineatus,Turtle,5.54,hide,Turtle 1,Individual,221.836,0.221836,NA,NA,DFS.prior.2,221.836
1591,LIZARD3_CAM6_RIG2,Haemulidae,Plectorhinchus,chrysotaenia,Turtle,5.104,hide,Turtle 2,Individual,331.523,0.331523,NA,NA,DFS.prior.2,331.523
1592,LIZARD3_CAM6_RIG2,Haemulidae,Plectorhinchus,lineatus,Turtle,4.521,hide,Turtle 1,Individual,257.554,0.257554,NA,NA,DFS.prior.3,257.554
1593,LIZARD3_CAM6_RIG2,Haemulidae,Plectorhinchus,chrysotaenia,Turtle,3.205,hide,Turtle 2,Individual,244.106,0.244106,NA,NA,DFS.prior.3,244.106
1594,LIZARD3_CAM6_RIG2,Haemulidae,Plectorhinchus,lineatus,Turtle,4.895,hide,Turtle 1,Individual,1045.55,1.04555,NA,NA,FID,1045.55
1595,LIZARD3_CAM6_RIG2,Haemulidae,Plectorhinchus,lineatus,Turtle,3.207,hide,Turtle 1,Individual,185.956,0.185956,NA,NA,DFS.FID,185.956
1596,LIZARD3_CAM6_RIG2,Haemulidae,Plectorhinchus,chrysotaenia,Turtle,4.934,hide,Turtle 2,Individual,611.939,0.611939,NA,NA,FID,611.939
1597,LIZARD3_CAM6_RIG2,Haemulidae,Plectorhinchus,chrysotaenia,Turtle,4.316,hide,Turtle 2,Individual,353.702,0.353702,NA,NA,DFS.FID,353.702
1598,LIZARD3_CAM6_RIG2,Haemulidae,Plectorhinchus,chrysotaenia,Turtle,9.226,no response,Shark 1,Individual,248.028,0.248028,NA,NA,Length,248.028
1599,LIZARD3_CAM6_RIG2,Haemulidae,Plectorhinchus,chrysotaenia,Shark,6.333,no response,Shark 1,Individual,149.927,0.149927,NA,NA,DFS.prior.2,149.927
1600,LIZARD3_CAM6_RIG2,Haemulidae,Plectorhinchus,chrysotaenia,Shark,5.542,no response,Shark 1,Individual,154.41,0.15441,NA,NA,DFS.prior.3,154.41
1601,LIZARD3_CAM6_RIG2,Haemulidae,Plectorhinchus,chrysotaenia,Shark,4.797,no response,Shark 1,Individual,802.378,0.802378,NA,NA,FID,802.378
1602,LIZARD3_CAM6_RIG2,Haemulidae,Plectorhinchus,chrysotaenia,Shark,5.749,no response,Shark 1,Individual,137.727,0.137727,NA,NA,DFS.FID,137.727
1603,LIZARD3_CAM6_RIG2,Lutjanidae,Lutjanus,fulviflamma,Diver,3.313,flight,Diver 1,Individual,369.796,0.369796,NA,NA,DFS.prior.2,369.796
1604,LIZARD3_CAM6_RIG2,Lutjanidae,Lutjanus,fulviflamma,Diver,8.24,flight,Diver 1,Individual,179.456,0.179456,NA,NA,Length,179.456
1605,LIZARD3_CAM6_RIG2,Lutjanidae,Lutjanus,fulviflamma,Diver,2.256,flight,Diver 1,Individual,334.188,0.334188,NA,NA,DFS.prior.3,334.188
1606,LIZARD3_CAM6_RIG2,Lutjanidae,Lutjanus,fulviflamma,Diver,5.581,flight,Diver 1,Individual,1868.547,1.868547,NA,NA,FID,1868.547
1607,LIZARD3_CAM6_RIG2,Lutjanidae,Lutjanus,fulviflamma,Diver,2.233,flight,Diver 1,Individual,331.996,0.331996,NA,NA,DFS.FID,331.996
1608,LIZARD4_CAM2_RIG3,Lutjanidae,Lutjanus,fulviflamma,Diver,6.236,flight,Diver 1a,School,249.251,0.249251,NA,NA,DFS.prior.2,249.251
1609,LIZARD4_CAM2_RIG3,Lutjanidae,Lutjanus,fulviflamma,Diver,6.15,flight,Diver 1b,School,172.445,0.172445,NA,NA,DFS.prior.2,172.445
1610,LIZARD4_CAM2_RIG3,Lutjanidae,Lutjanus,fulviflamma,Diver,8.066,flight,Diver 1a,School,150.368,0.150368,NA,NA,Length,150.368
1611,LIZARD4_CAM2_RIG3,Lutjanidae,Lutjanus,fulviflamma,Diver,1.877,flight,Diver 1a,School,157.835,0.157835,NA,NA,DFS.prior.3,157.835
1612,LIZARD4_CAM2_RIG3,Lutjanidae,Lutjanus,fulviflamma,Diver,7.14,flight,Diver 1b,School,181.364,0.181364,NA,NA,DFS.prior.3,181.364
1613,LIZARD4_CAM2_RIG3,Lutjanidae,Lutjanus,fulviflamma,Diver,6.27,flight,Diver 1a,School,1623.406,1.623406,NA,NA,FID,1623.406
1614,LIZARD4_CAM2_RIG3,Lutjanidae,Lutjanus,fulviflamma,Diver,4.006,flight,Diver 1a,School,92.67,0.09267,NA,NA,DFS.FID,92.67
1615,LIZARD4_CAM2_RIG3,Lutjanidae,Lutjanus,fulviflamma,Diver,7.96,flight,Diver 1b,School,1126.6,1.1266,NA,NA,FID,1126.6
1616,LIZARD4_CAM2_RIG3,Lutjanidae,Lutjanus,fulviflamma,Diver,4.8,flight,Diver 1b,School,117.798,0.117798,NA,NA,DFS.FID,117.798
1617,LIZARD4_CAM2_RIG3,Lutjanidae,Lutjanus,fulviflamma,Diver,2.837,flight,Diver 1b,School,128.276,0.128276,NA,NA,Length,128.276
1618,LIZARD4_CAM2_RIG3,Serranidae,Plectropomus,sp,Perspex,6.571,no response,Perspex 1,Individual,337.489,0.337489,NA,NA,Length,337.489
1619,LIZARD4_CAM2_RIG3,Lutjanidae,Lutjanus,fulviflamma,Perspex,7.246,no response,Perspex 2a,School,175.524,0.175524,NA,NA,DFS.prior.2,175.524
1620,LIZARD4_CAM2_RIG3,Lutjanidae,Lutjanus,fulviflamma,Perspex,7.194,no response,Perspex 2b,School,311.104,0.311104,NA,NA,DFS.prior.2,311.104
1621,LIZARD4_CAM2_RIG3,Lutjanidae,Lutjanus,fulviflamma,Perspex,4.169,no response,Perspex 2a,School,149.463,0.149463,NA,NA,DFS.prior.3,149.463
1622,LIZARD4_CAM2_RIG3,Lutjanidae,Lutjanus,fulviflamma,Perspex,5.819,no response,Perspex 2b,School,284.096,0.284096,NA,NA,DFS.prior.3,284.096
1623,LIZARD4_CAM2_RIG3,Serranidae,Plectropomus,sp,Perspex,2.692,no response,Perspex 1,Individual,204.854,0.204854,NA,NA,FID,204.854
1624,LIZARD4_CAM2_RIG3,Lutjanidae,Lutjanus,fulviflamma,Perspex,7.001,no response,Perspex 2a,School,618.364,0.618364,NA,NA,FID,618.364
